现代 朗动 2012款 1.6L 手动领先型,2012年,5.8万公里,长沙,4.30万,12.60万
荣威550 2010款 550 1.8L 手动启悦贺岁版,2012年,6.3万公里,长沙,2.79万,13.80万
别克 威朗 2015款 三厢 15S 自动进取型,2016年,5.6万公里,长沙,8.16万,15.90万
大众 途安 2013款 1.4T 手动舒适版5座,2013年,5.4万公里,长沙,6.65万,18.20万
长安CS35 2015款 1.6L 自动尊贵型 国IV,2015年,4.5万公里,长沙,5.20万,10.60万
福特 蒙迪欧-致胜 2011款 2.0L GTDi200豪华型,2012年,7.2万公里,长沙,10.50万,23.60万
日产 骐达 2014款 1.6L CVT智能型,2015年,3.5万公里,长沙,7.38万,13.60万
福特 蒙迪欧 2013款 2.0L GTDi200时尚型,2016年,3.0万公里,长沙,13.31万,22.00万
大众 朗逸 2015款 1.6L 手动舒适版,2017年,1.3万公里,长沙,7.80万,13.60万
日产 逍客 2012款 2.0XV 雷 CVT 2WD,2012年,12.2万公里,长沙,6.50万,19.60万
哈弗H6 2015款 运动版 1.5T 自动两驱豪华型,2016年,2.7万公里,长沙,8.00万,14.80万
雪佛兰迈锐宝 2014款 2.0L 自动舒适版,2015年,6.6万公里,长沙,9.00万,18.40万
本田 锋范 2015款 1.5L CVT豪华版,2016年,3.6万公里,长沙,7.30万,11.50万
奔腾X80 2015款 2.0L 自动舒适周年纪念型,2014年,3.2万公里,长沙,6.00万,14.30万
福特 福克斯 2013款 两厢经典 1.8L 自动时尚型,2015年,5.8万公里,长沙,5.50万,13.40万
大众 朗逸 2013款 改款经典 1.6L 手动舒适版,2014年,5.0万公里,长沙,5.80万,13.70万
雪铁龙 爱丽舍 2016款 1.6L 手动时尚型,2016年,4.8万公里,长沙,5.00万,9.10万
长安 逸动 2014款 1.6L 手动豪华型,2014年,8.8万公里,长沙,3.50万,8.70万
别克 英朗 2012款 XT 1.6L 自动时尚版,2014年,2.9万公里,长沙,6.60万,16.30万
福特 翼虎 2013款 2.0L GTDi 四驱运动型,2014年,9.2万公里,长沙,10.50万,28.50万
斯柯达 晶锐 2012款 1.4L 手动晶致版,2012年,4.6万公里,长沙,3.00万,8.60万
现代ix35 2012款 2.0L 自动两驱精英版GLS,2013年,8.6万公里,长沙,7.00万,21.30万
斯柯达 明锐 2012款 1.6L 自动逸俊版,2012年,11.3万公里,长沙,5.00万,16.20万
荣威350 2014款 1.5L 手动迅捷版,2014年,2.0万公里,长沙,3.60万,9.80万
日产 天籁 2011款 2.5L XL领先版,2012年,10.0万公里,长沙,9.00万,24.40万
福特 翼搏 2013款 1.5L 自动尊贵型,2015年,1.6万公里,长沙,7.00万,13.90万
陆风X7 2015款 2.0T 全景尊贵版,2016年,3.0万公里,长沙,7.50万,15.20万
哈弗H1 2015款 1.5L AMT豪华型,2015年,4.3万公里,长沙,4.50万,8.50万
长安 悦翔V7 2015款 1.6L 手动乐享型 国IV,2015年,5.9万公里,长沙,3.68万,7.60万
别克 昂科威 2016款 20T 两驱领先型,2016年,5.5万公里,长沙,13.01万,23.90万
大众 朗逸 2015款 1.6L 自动风尚版,2016年,6.2万公里,长沙,7.00万,13.20万
三菱 劲炫ASX 2013款 1.6L 手动两驱标准版,2013年,6.4万公里,长沙,5.50万,11.90万
别克 昂科威 2014款 28T 四驱豪华型,2015年,5.5万公里,长沙,14.20万,32.60万
本田XR-V 2015款 1.8L EXi  CVT舒适版,2015年,5.9万公里,长沙,9.92万,16.30万
日产 轩逸 2016款 1.6XV CVT智享版,2016年,0.7万公里,长沙,9.50万,15.20万
宝马5系 2013款 520Li 典雅型,2013年,8.3万公里,长沙,22.00万,46.50万
日产 轩逸 2012款 1.6XL 手动豪华版,2015年,7.6万公里,长沙,6.40万,13.60万
雪铁龙 世嘉 2013款 三厢 1.6L 手动品尚型,2014年,12.2万公里,长沙,3.60万,11.70万
现代 索纳塔八 2015款 经典 2.0L 自动豪华版,2016年,2.0万公里,长沙,10.20万,20.60万
菲亚特 菲翔 2012款 1.4T 自动悦享版,2014年,3.7万公里,长沙,5.20万,13.30万
本田 飞度 2014款 1.5L LX CVT舒适型,2016年,2.9万公里,长沙,5.90万,8.90万
大众 途观 2015款 1.8TSI 自动两驱舒适版,2015年,7.4万公里,长沙,12.58万,25.80万
日产 天籁 2011款 2.0L XL舒适版,2011年,11.4万公里,长沙,7.28万,21.70万
雪佛兰 科帕奇 2012款 2.4L 四驱旗舰版 7座,2012年,7.7万公里,长沙,8.00万,28.60万
大众POLO 2011款 1.6L 手动致尚版,2011年,5.8万公里,长沙,3.10万,10.80万
日产 天籁 2013款 2.0L XL舒适版,2016年,4.9万公里,长沙,12.50万,20.20万
东风风神AX3 2016款 1.5L 手动致酷型,2016年,0.1万公里,长沙,4.15万,8.10万
福特 福睿斯 2015款 1.5L 自动时尚型,2016年,3.6万公里,长沙,6.38万,13.00万
奇瑞 艾瑞泽5 2016款 1.5L 手动领潮版,2016年,3.9万公里,长沙,4.00万,6.90万
本田XR-V 2015款 1.5L LXi CVT经典版,2016年,3.0万公里,长沙,11.00万,15.00万
哈弗H6 2014款 运动版 1.5T 手动两驱精英型,2014年,6.2万公里,长沙,6.00万,14.00万
吉利 帝豪 2016款 三厢 1.5L 手动向上版,2016年,3.8万公里,长沙,4.00万,8.70万
大众 凌渡 2015款 230TSI DSG风尚版,2015年,7.3万公里,长沙,10.00万,17.40万
传祺GS4 2015款 200T G-DCT豪华版,2015年,3.7万公里,长沙,8.00万,14.80万
东风风神A60 2012款 1.6L 自动豪华型,2015年,5.3万公里,长沙,4.50万,10.60万
标致3008 2013款 1.6THP 自动至尚版,2014年,10.4万公里,长沙,7.60万,23.30万
大众 高尔夫 2015款 1.4TSI 自动舒适型,2015年,2.5万公里,长沙,10.00万,16.80万
雪佛兰 迈锐宝 2013款 1.6T 自动舒适版,2014年,6.5万公里,长沙,7.98万,19.70万
东风风神AX3 2016款 1.5L 手动尚酷型,2016年,3.8万公里,长沙,4.00万,7.60万
大众 高尔夫 2015款 1.4TSI 自动舒适型,2015年,6.4万公里,长沙,8.55万,16.80万
雪佛兰 迈锐宝 2012款 2.4L 自动旗舰版,2012年,9.3万公里,长沙,8.20万,25.00万
现代 朗动 2013款 1.6L 自动领先型,2014年,5.4万公里,长沙,6.18万,13.90万
雪佛兰 科鲁兹 2015款 1.5L 经典 SE AT,2016年,2.7万公里,长沙,6.24万,11.90万
大众POLO 2013款 1.6L 自动豪华版,2014年,4.8万公里,长沙,6.10万,13.40万
众泰T600 2015款 2.0T 自动尊贵型,2015年,3.4万公里,长沙,4.80万,13.70万
福特 福睿斯 2015款 1.5L 自动时尚型,2015年,6.2万公里,长沙,6.50万,13.00万
大众 宝来 2016款 1.6L 手动舒适型,2016年,13.2万公里,长沙,7.00万,13.00万
陆风X7 2015款 2.0T 全景尊贵版,2017年,2.6万公里,长沙,7.95万,15.20万
起亚K3 2015款 1.6L 自动GL,2015年,5.7万公里,长沙,6.50万,12.20万
马自达 阿特兹 2015款 2.0L 蓝天豪华版,2015年,11.5万公里,长沙,11.24万,20.50万
凯迪拉克CT6 2017款 28T 精英型,2017年,0.4万公里,长沙,29.01万,51.00万
宝马3系 2015款 320i 超悦版时尚型,2015年,4.6万公里,长沙,16.60万,35.60万
丰田 RAV4 2015款 2.0L CVT四驱新锐版,2015年,4.3万公里,长沙,13.10万,24.90万
大众POLO 2013款 1.4L 手动风尚版,2014年,3.5万公里,长沙,3.80万,9.30万
本田凌派 2013款 1.8L 自动舒适版,2014年,5.4万公里,长沙,7.00万,13.50万
奥迪Q5 2013款 40 TFSI 技术型,2013年,7.4万公里,长沙,20.42万,46.40万
奔驰C级 2011款 C 200 CGI 时尚型,2012年,1.4万公里,长沙,15.88万,42.10万
本田 杰德 2013款 1.8L CVT豪华版 6座,2013年,7.0万公里,长沙,9.00万,20.00万
日产 骐达 2014款 1.6L CVT舒适型,2015年,12.1万公里,长沙,6.40万,12.50万
现代 途胜 2015款 1.6T 双离合两驱智能型,2016年,4.2万公里,长沙,11.88万,19.50万
别克 君威 2015款 2.0L 精英时尚型,2015年,5.1万公里,长沙,10.00万,21.00万
哈弗H6 2014款 运动版 1.5T 手动两驱精英型,2015年,11.3万公里,长沙,5.80万,14.00万
标致2008 2014款 1.6L 自动潮流版,2015年,1.3万公里,长沙,6.00万,11.90万
吉利帝豪 2015款 三厢 1.3T CVT向上版,2015年,5.0万公里,长沙,4.50万,10.60万
哈弗H6 2016款 升级版 1.5T 自动两驱精英型,2016年,2.2万公里,长沙,6.68万,12.40万
菲亚特 菲翔 2012款 1.4T 自动劲享版,2014年,4.8万公里,长沙,5.18万,15.10万
哈弗H2 2014款 1.5T 手动两驱尊贵版,2015年,4.1万公里,长沙,5.98万,12.20万
起亚 智跑 2012款 2.0L 自动两驱版NAVI,2013年,5.8万公里,长沙,8.50万,22.80万
别克 君威 2015款 1.6T 领先技术型,2015年,6.3万公里,长沙,9.50万,20.60万
吉利 帝豪 2015款 三厢 1.3T CVT向上版,2015年,5.0万公里,长沙,5.50万,10.60万
大众 高尔夫 2015款 1.4TSI 自动豪华型,2015年,4.5万公里,长沙,9.90万,18.00万
本田 雅阁 2015款 2.0L LX 舒适版,2015年,3.4万公里,长沙,12.58万,19.50万
大众 高尔夫 2014款 1.4TSI 自动豪华型,2015年,4.4万公里,长沙,9.45万,18.00万
宝骏630 2012款 1.5L DVVT自动舒适型,2012年,8.6万公里,长沙,3.00万,8.60万
雪铁龙 世嘉 2016款 经典 三厢 1.6L 手动品尚型,2016年,6.1万公里,长沙,4.69万,10.40万
比亚迪S6 2013款 白金版 2.0L 手动豪华型,2014年,7.2万公里,长沙,3.30万,8.70万
哈弗H6 2014款 运动版 1.5T 手动两驱精英型,2014年,6.3万公里,长沙,6.00万,14.00万
别克 英朗 2014款 XT 1.6L 自动舒适版,2014年,4.4万公里,长沙,5.70万,15.70万
大众 速腾 2015款 1.6L 自动舒适型,2015年,7.4万公里,长沙,9.00万,16.40万
大众 捷达 2013款 1.6L 自动舒适型,2014年,6.3万公里,长沙,5.50万,11.80万
大众 朗逸 2015款 1.6L 手动舒适版,2015年,8.0万公里,长沙,6.38万,13.60万
大众 宝来 2016款 1.6L 自动舒适型,2016年,3.0万公里,长沙,8.50万,14.30万
吉利 帝豪 2016款 三厢 1.5L 手动豪华型,2016年,3.0万公里,长沙,4.50万,8.10万
福特 嘉年华 2013款 两厢 1.5L 自动时尚型,2014年,3.9万公里,长沙,4.50万,10.70万
雪铁龙 世嘉 2014款 VTS版 1.6L 手动品尚型,2015年,9.5万公里,长沙,4.50万,12.40万
大众 捷达 2015款 质惠版 1.6L 手动时尚型,2016年,6.4万公里,长沙,5.00万,9.30万
标致308 2014款 乐享版 经典 1.6L 手动风尚型,2014年,1.5万公里,长沙,5.00万,12.40万
哈弗H1 2016款 红标 1.5L 手动豪华型,2016年,2.2万公里,长沙,4.00万,6.90万
大众POLO 2014款 1.6L 自动舒适版,2014年,4.5万公里,长沙,6.00万,11.30万
丰田 威驰 2011款 1.6L GL-i 天窗版 MT,2011年,11.3万公里,长沙,2.80万,10.80万
宝马3系 2016款 320Li 时尚型,2016年,1.4万公里,长沙,22.71万,38.00万
别克 凯越 2015款 1.5L 自动经典型,2016年,2.6万公里,长沙,4.94万,10.00万
丰田 凯美瑞 2015款 2.0G 领先版,2016年,3.3万公里,长沙,14.00万,20.90万
雪铁龙 世嘉 2011款 两厢 1.6L 自动悦雅型,2011年,5.8万公里,长沙,3.00万,14.20万
宝马3系 2014款 328Li 时尚型,2014年,5.3万公里,长沙,19.00万,45.50万
宝马5系 2014款 525Li 豪华设计套装,2014年,6.8万公里,长沙,29.00万,54.20万
沃尔沃S60L 2015款 2.0T 智远版,2014年,8.6万公里,长沙,15.00万,33.60万
标致408 2015款 1.2T 自动豪华版,2015年,7.7万公里,长沙,7.80万,16.50万
斯柯达 明锐 2015款 1.6L 自动逸杰版,2015年,7.7万公里,长沙,7.00万,15.40万
福特 锐界 2015款 2.0T GTDi 两驱豪锐型,2016年,3.3万公里,长沙,18.00万,32.50万
Jeep 自由光 2016款 2.0L 领先版,2016年,3.2万公里,长沙,14.30万,22.80万
中华V3 2015款 1.5L 自动舒适型,2015年,8.2万公里,长沙,4.00万,8.70万
丰田 威驰 2016款 1.5L 自动智臻星耀版,2016年,3.7万公里,长沙,6.20万,9.70万
马自达3 2010款 1.6L 手动经典时尚型,2010年,9.6万公里,长沙,3.00万,12.20万
北汽绅宝 绅宝X55 2016款 1.5T CVT精英版,2016年,2.5万公里,长沙,6.00万,11.80万
哈弗H6 2015款 升级版 1.5T 手动两驱精英型,2015年,5.7万公里,长沙,5.50万,11.90万
大众 高尔夫 2014款 1.4TSI 自动舒适型,2014年,2.2万公里,长沙,8.80万,16.80万
奥迪Q5 2013款 40 TFSI 技术型,2013年,5.0万公里,长沙,20.00万,46.40万
起亚K3 2013款 1.6L 自动GLS,2013年,4.4万公里,长沙,6.00万,13.50万
起亚KX3 2015款 1.6L 自动两驱DLX,2016年,8.0万公里,长沙,7.50万,15.30万
本田CR-V 2015款 2.0L 两驱都市版,2015年,6.5万公里,长沙,13.68万,20.60万
大众 速腾 2011款 1.4TSI 自动技术型,2011年,6.5万公里,长沙,5.18万,17.70万
大众朗逸 2013款 改款经典 1.6L 自动舒适版,2014年,6.6万公里,长沙,6.80万,15.00万
雪佛兰 科鲁兹 2012款 1.6L SE MT,2012年,6.4万公里,长沙,3.80万,13.00万
大众 途观 2012款 1.8TSI 自动四驱风尚版,2012年,9.2万公里,长沙,9.50万,27.20万
福特 福克斯 2015款 两厢 1.6L 自动风尚型,2016年,4.4万公里,长沙,7.50万,14.80万
荣威550 2012款 550 1.8L 手动足金限量版,2013年,7.3万公里,长沙,3.20万,10.80万
丰田 卡罗拉 2014款 1.6L CVT GL-i真皮版,2015年,4.6万公里,长沙,9.00万,14.60万
众泰T600 2015款 1.5T 手动尊贵型,2017年,3.5万公里,长沙,4.65万,10.70万
吉利 博越 2016款 1.8TD 自动智尊型,2016年,1.3万公里,长沙,10.00万,16.20万
大众 桑塔纳 2015款 浩纳 1.6L 自动风尚型,2016年,8.6万公里,长沙,6.00万,11.60万
别克 昂科拉 2015款 1.4T 自动两驱都市精英型,2014年,3.4万公里,长沙,7.15万,16.30万
哈弗H6 2014款 升级版 1.5T 手动两驱精英型,2015年,8.8万公里,长沙,4.94万,13.00万
福特 翼搏 2013款 1.5L 自动风尚型,2014年,8.0万公里,长沙,5.78万,12.20万
别克 英朗 2016款 15N 手动精英型,2016年,6.2万公里,长沙,6.80万,12.70万
哈弗H1 2016款 蓝标 1.5L 手动都市型,2015年,3.3万公里,长沙,3.99万,7.50万
大众POLO 2016款 1.4L 手动风尚型,2016年,4.0万公里,长沙,4.50万,8.20万
现代 悦动 2011款 1.6L 手动舒适型,2013年,1.9万公里,长沙,4.50万,10.80万
别克 凯越 2013款 1.5L 手动经典型,2014年,5.6万公里,长沙,4.00万,10.50万
奥迪A3 2015款 Limousine 35 TFSI 百万纪念智领型,2016年,4.4万公里,长沙,13.80万,25.40万
标致4008 2013款 2.0L 四驱豪华型(进口),2016年,3.1万公里,长沙,11.20万,30.40万
奥迪A6L 2012款 TFSI 标准型,2013年,7.4万公里,长沙,20.00万,44.50万
哈弗H6 2014款 运动版 1.5T 手动两驱精英型,2014年,6.2万公里,长沙,5.46万,14.00万
北京BJ40 2018款 PLUS 2.3T 自动四驱环塔冠军版,2018年,1.0万公里,长沙,18.80万,21.70万
日产 轩逸 2009款 1.6XE 手动舒适版,2011年,14.7万公里,长沙,3.50万,13.50万
雪铁龙C5 2011款 2.3L 自动尊驭型,2011年,7.6万公里,长沙,5.00万,22.20万
现代 朗动 2015款 1.6L 手动领先型,2015年,2.9万公里,长沙,6.00万,12.60万
奔驰GLK级 2014款 GLK 260 4MATIC 动感型,2015年,1.1万公里,长沙,28.10万,43.20万
标致308 2014款 乐享版 经典 1.6L 手动优尚型,2016年,5.0万公里,长沙,5.20万,11.50万
本田 雅阁 2014款 2.0L LX 舒适版,2014年,4.3万公里,长沙,11.60万,19.50万
福特 翼搏 2013款 1.5L 手动尊贵型,2013年,5.5万公里,长沙,3.98万,12.60万
东南DX7 2015款 1.5T 自动豪华型,2016年,3.2万公里,长沙,7.40万,14.10万
哈弗H6 2015款 改款 运动版 1.5T 手动两驱精英型,2015年,2.8万公里,长沙,6.80万,13.40万
雪佛兰 科帕奇 2015款 2.4L 两驱城市版 7座,2015年,2.1万公里,长沙,9.56万,20.30万
雪佛兰 科鲁兹 2013款 1.6L SE MT,2013年,6.3万公里,长沙,3.80万,13.00万
标致408 2013款 1.6L 手动舒适版,2012年,5.7万公里,长沙,3.45万,13.80万
宝马3系 2013款 320Li 时尚型,2013年,8.0万公里,长沙,18.00万,38.50万
福特 福克斯 2012款 两厢 1.6L 自动风尚型,2013年,6.5万公里,长沙,5.25万,15.60万
标致408 2015款 1.2T 自动豪华版,2017年,0.8万公里,长沙,9.00万,16.50万
丰田 卡罗拉 2013款 特装版 1.6L 手动至酷型GL,2013年,4.6万公里,长沙,5.50万,14.40万
北汽绅宝 绅宝D70 2013款 2.0T 舒适版,2015年,5.1万公里,长沙,4.90万,16.30万
雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,2015年,6.3万公里,长沙,8.62万,20.30万
大众 捷达 2015款 质惠版 1.6L 自动舒适型,2015年,5.1万公里,长沙,5.58万,11.50万
宝骏560 2015款 1.8L 手动豪华型,2016年,2.6万公里,长沙,5.00万,9.70万
雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,2015年,6.8万公里,长沙,9.20万,20.30万
荣威W5 2014款 1.8T 2WD 自动胜域特装版,2014年,3.1万公里,长沙,6.00万,17.80万
日产 逍客 2010款 20X雷 CVT 2WD,2011年,6.9万公里,长沙,6.50万,20.50万
福特 福克斯 2012款 两厢 1.6L 自动风尚型,2014年,4.9万公里,长沙,6.28万,15.60万
别克GL8 2014款 2.4L 经典版,2017年,9.6万公里,长沙,11.60万,22.70万
福特 翼搏 2013款 1.5L 自动风尚型,2015年,5.6万公里,长沙,5.90万,12.20万
北汽绅宝 绅宝X55 2016款 1.5T CVT精英版,2016年,6.1万公里,长沙,5.60万,11.80万
别克 英朗 2016款 15N 自动豪华型,2016年,3.1万公里,长沙,7.85万,14.90万
大众 速腾 2015款 1.6L 自动舒适型,2016年,3.7万公里,长沙,9.30万,16.40万
荣威350 2014款 1.5L 自动迅悦版,2015年,4.9万公里,长沙,4.75万,10.80万
长安 逸动 2015款 1.6L 手动豪华型 国V,2015年,4.7万公里,长沙,4.00万,8.80万
比亚迪 唐 2015款 2.0T 四驱旗舰型,2016年,6.4万公里,长沙,10.20万,30.40万
雪佛兰 爱唯欧 2014款 三厢 1.4SL AT 时尚版,2014年,7.0万公里,长沙,4.00万,9.40万
别克 凯越 2013款 1.5L 手动经典型,2014年,6.1万公里,长沙,4.00万,10.50万
哈弗H6 2012款 1.5T 手动两驱尊贵型,2013年,4.7万公里,长沙,4.70万,13.00万
现代 索纳塔八 2011款 2.0L 自动时尚版,2011年,8.8万公里,长沙,6.05万,18.10万
吉利 博越 2016款 1.8TD 自动智慧型,2016年,3.4万公里,长沙,补贴后8.56万,
荣威RX5 2016款 20T 两驱自动互联网智享版,2016年,4.6万公里,长沙,补贴后9.04万,
别克 英朗 2012款 GT 1.6L 手动进取版,2012年,13.0万公里,长沙,补贴后3.42万,
日产 天籁 2011款 2.0L XL舒适版,2011年,13.2万公里,长沙,6.46万,21.70万
别克 君威 2015款 1.6T 领先技术型,2016年,3.5万公里,长沙,8.80万,20.60万
奥迪A6L 2014款 TFSI 标准型,2014年,7.5万公里,长沙,21.47万,44.50万
日产 逍客 2016款 2.0L CVT精英版,2016年,6.4万公里,长沙,10.45万,16.60万
标致508 2013款 2.0L 两周年纪念 自动天窗经典版,2013年,4.6万公里,长沙,7.00万,19.70万
英菲尼迪QX50 2013款 2.5L 两驱优雅版(进口),2014年,5.0万公里,长沙,17.00万,45.50万
现代 朗动 2013款 1.6L 自动领先型,2014年,3.2万公里,长沙,6.50万,13.90万
别克 昂科威 2016款 20T 两驱精英型,2015年,5.3万公里,长沙,13.50万,25.60万
东风风行 风行S500 2016款 1.5L 手动豪华型Ⅱ,2016年,2.5万公里,长沙,3.98万,7.70万
雷诺 风朗 2013款 2.0L 时尚版(进口),2013年,7.3万公里,长沙,5.50万,18.90万
标致308 2013款 1.6L 手动优尚型,2015年,3.2万公里,长沙,5.20万,11.50万
丰田 汉兰达 2012款 2.7L 两驱7座豪华版,2014年,11.3万公里,长沙,17.50万,32.40万
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,2016年,8.6万公里,长沙,12.00万,20.60万
哈弗H6 Coupe 2015款 蓝标 2.0T 手动两驱精英型,2015年,4.9万公里,长沙,7.00万,16.30万
本田 缤智 2015款 1.8L CVT两驱豪华型,2015年,5.4万公里,长沙,10.80万,17.80万
标致301 2014款 1.6L 手动舒适版,2016年,5.4万公里,长沙,3.80万,9.20万
别克 君威 2012款 2.0L 舒适版,2013年,8.0万公里,长沙,7.50万,20.20万
大众 途观 2016款 300TSI 自动四驱豪华版,2015年,3.7万公里,长沙,16.80万,30.00万
丰田 卡罗拉 2014款 1.6L CVT GL-i,2016年,3.0万公里,长沙,9.00万,13.90万
荣威550 2012款 550 1.8L 手动超值版,2013年,7.1万公里,长沙,2.70万,13.90万
别克 昂科拉 2015款 1.4T 自动两驱都市精英型,2015年,1.7万公里,长沙,8.00万,16.30万
福特 嘉年华 2013款 三厢 1.5L 手动风尚型,2015年,7.0万公里,长沙,3.80万,8.70万
别克GL8 2014款 2.4L 经典版,2014年,5.4万公里,长沙,10.48万,22.70万
丰田 逸致 2011款 180E CVT精英版,2013年,6.0万公里,长沙,7.66万,17.30万
斯柯达 晶锐 2012款 1.4L 自动晶灵版,2012年,8.2万公里,长沙,3.30万,10.80万
雪铁龙 世嘉 2013款 三厢 1.6L 手动品尚型,2013年,8.1万公里,长沙,4.15万,11.70万
长城C30 2012款 1.5L CVT精英型,2013年,6.5万公里,长沙,3.00万,9.10万
别克 凯越 2013款 1.5L 手动经典型,2013年,5.5万公里,长沙,3.48万,10.50万
雪铁龙 爱丽舍 2014款 1.6L 手动时尚型,2014年,7.0万公里,长沙,3.79万,9.10万
雪铁龙 爱丽舍 2015款 质尚版 1.6L 手动时尚型,2016年,4.3万公里,长沙,4.50万,9.10万
福特 福克斯 2013款 两厢经典 1.8L 手动时尚型,2014年,3.9万公里,长沙,5.00万,12.20万
大众 捷达 2015款 质惠版 1.6L 手动时尚型,2016年,3.0万公里,长沙,5.50万,9.30万
本田 杰德 2014款 1.8L CVT豪华尊享版 5座,2015年,2.4万公里,长沙,11.00万,18.90万
大众 捷达 2013款 1.6L 手动时尚型,2014年,7.2万公里,长沙,4.50万,9.60万
福特 福克斯 2012款 两厢经典 1.8L 自动基本型,2013年,7.9万公里,长沙,4.20万,11.90万
现代 悦动 2011款 1.6L 手动舒适型,2014年,3.0万公里,长沙,4.50万,10.80万
吉利 博瑞 2015款 2.4L 舒适型,2017年,4.4万公里,长沙,8.13万,14.10万
雷诺 科雷嘉 2016款 2.0L 两驱领先版,2017年,1.9万公里,长沙,11.80万,19.00万
斯柯达 速派 2016款 TSI330 DSG创行版,2017年,2.2万公里,长沙,12.00万,21.70万
奥迪A4L 2013款 35 TFSI 自动标准型,2013年,8.8万公里,长沙,14.50万,33.60万
荣威350 2014款 1.5L 手动迅驰版,2015年,9.4万公里,长沙,3.00万,8.20万
奥迪A4L 2012款 2.0 TFSI 自动舒适型,2011年,7.6万公里,长沙,13.00万,35.80万
沃尔沃S60 2013款 T5 舒适版(进口),2013年,7.6万公里,长沙,11.28万,35.00万
宝马3系 2015款 320Li 超悦版时尚型,2015年,2.4万公里,长沙,21.00万,38.00万
雪佛兰赛欧 2013款 两厢 1.4L AMT优逸版,2015年,2.4万公里,长沙,3.32万,8.20万
丰田 威驰 2014款 1.5L 手动智臻版,2015年,1.1万公里,长沙,5.10万,8.70万
起亚K4 2014款 1.8L 自动GLS,2015年,4.3万公里,长沙,8.48万,16.20万
本田 锋范 2015款 1.5L CVT舒适版,2016年,2.6万公里,长沙,6.00万,9.70万
本田 飞度 2014款 1.5L LX 手动舒适型,2016年,3.4万公里,长沙,5.10万,8.00万
标致308 2014款 乐享版 经典 1.6L 手动优尚型,2015年,3.1万公里,长沙,5.10万,11.50万
福特 蒙迪欧-致胜 2011款 2.0L GTDi200时尚型,2013年,7.2万公里,长沙,7.80万,21.70万
日产 骊威 2013款 1.6XE 手动舒适版,2013年,6.2万公里,长沙,3.98万,9.30万
大众 捷达 2015款 质惠版 1.4L 手动舒适型,2016年,4.3万公里,长沙,5.20万,9.80万
雪铁龙C4L 2013款 1.8L 自动劲享版,2013年,13.0万公里,长沙,5.80万,15.60万
现代 朗动 2015款 1.6L 自动尊贵型,2016年,5.1万公里,长沙,7.09万,14.60万
中华V3 2015款 1.5L 手动舒适型,2015年,10.0万公里,长沙,3.50万,7.50万
标致308 2013款 1.6L 手动风尚型,2014年,7.7万公里,长沙,4.00万,12.40万
江淮 瑞风M3 2015款 创客版 1.6L 豪华智能型,2016年,4.4万公里,长沙,4.24万,8.10万
欧宝 安德拉 2011款 2.4 舒适两驱版,2011年,10.6万公里,长沙,7.00万,28.90万
现代 瑞纳 2011款 两厢 1.4L 自动时尚型GT,2015年,4.8万公里,长沙,4.80万,9.90万
雪铁龙 世嘉 2013款 三厢 1.6L 自动品尚型,2013年,4.6万公里,长沙,4.65万,12.80万
本田 缤智 2015款 1.8L CVT两驱豪华型,2015年,5.7万公里,长沙,11.00万,17.80万
大众 朗逸 2015款 1.6L 手动舒适版,2016年,1.8万公里,长沙,7.30万,13.60万
别克 英朗 2013款 GT 1.6L 手动进取版,2015年,8.8万公里,长沙,5.70万,14.90万
大众 朗行 2013款 1.6L 手动风尚型,2013年,6.3万公里,长沙,5.50万,12.60万
标致308 2014款 乐享版 经典 1.6L 自动风尚型,2014年,5.2万公里,长沙,5.50万,13.40万
别克 凯越 2011款 1.6LX-AT,2011年,9.6万公里,长沙,3.13万,11.40万
长安 悦翔V7 2016款 1.6L 手动乐享型 国IV,2016年,1.1万公里,长沙,4.50万,7.60万
现代 悦动 2011款 1.6L 自动舒适型,2013年,5.6万公里,长沙,5.00万,11.90万
起亚K2 2012款 三厢 1.6L AT Premium纪念版,2013年,6.9万公里,长沙,4.80万,10.80万
吉利 帝豪 2016款 三厢 1.5L CVT向上版,2016年,3.6万公里,长沙,5.20万,9.90万
大众 朗逸 2013款 1.6L 自动舒适版,2012年,9.9万公里,长沙,6.00万,15.00万
起亚K5 2011款 2.0L 自动DLX,2012年,7.8万公里,长沙,8.00万,20.50万
大众 桑塔纳 2016款 1.4L 手动风尚版,2016年,4.0万公里,长沙,5.30万,9.20万
现代ix35 2012款 2.0L 自动两驱精英版GLS,2013年,11.3万公里,长沙,8.00万,21.30万
纳智捷 优6 SUV 2015款 1.8T 智尊型,2016年,2.9万公里,长沙,8.90万,18.40万
福特 福睿斯 2015款 1.5L 手动舒适型,2016年,3.0万公里,长沙,4.87万,10.50万
别克GL8 2014款 2.4L 经典版,2014年,9.8万公里,长沙,补贴后8.75万,
丰田 凯美瑞 2009款 240G 豪华版,2009年,11.9万公里,长沙,6.50万,24.60万
东风风行 菱智 2014款 V3 1.5L 7座豪华型,2015年,3.3万公里,长沙,2.60万,7.00万
丰田 YARiS L 致炫 2015款 1.5E 自动魅动版,2016年,4.3万公里,长沙,5.30万,9.30万
大众 凌渡 2015款 230TSI DSG风尚版,2016年,0.9万公里,长沙,10.60万,17.40万
别克 英朗 2015款 15N 自动精英型,2015年,5.5万公里,长沙,6.70万,13.80万
